timestamp,beats per minute
2025-08-20T12:13:17Z,70
2025-08-20T12:13:32Z,72
2025-08-20T12:13:37Z,74
2025-08-20T12:13:42Z,82
2025-08-20T12:13:47Z,83
2025-08-20T12:13:57Z,82
2025-08-20T12:14:02Z,81
2025-08-20T12:14:07Z,79
2025-08-20T12:14:12Z,78
2025-08-20T12:14:17Z,76
2025-08-20T12:14:27Z,72
2025-08-20T12:14:32Z,68
2025-08-20T12:14:37Z,67
2025-08-20T12:14:47Z,69
2025-08-20T12:14:52Z,71
2025-08-20T12:14:57Z,70
2025-08-20T12:15:02Z,69
2025-08-20T12:15:07Z,71
2025-08-20T12:15:17Z,72
2025-08-20T12:15:27Z,73
2025-08-20T12:15:32Z,74
2025-08-20T12:15:37Z,75
2025-08-20T12:15:52Z,74
2025-08-20T12:15:57Z,75
2025-08-20T12:16:12Z,73
2025-08-20T12:16:17Z,68
2025-08-20T12:16:22Z,68
2025-08-20T12:16:37Z,68
2025-08-20T12:16:42Z,69
2025-08-20T12:16:52Z,70
2025-08-20T12:16:57Z,71
2025-08-20T12:17:12Z,71
2025-08-20T12:17:22Z,72
2025-08-20T12:17:27Z,71
2025-08-20T12:17:42Z,71
2025-08-20T12:17:57Z,72
2025-08-20T12:18:02Z,73
2025-08-20T12:18:17Z,73
2025-08-20T12:18:22Z,74
2025-08-20T12:18:27Z,76
2025-08-20T12:18:32Z,77
2025-08-20T12:18:42Z,75
2025-08-20T12:18:46Z,74
2025-08-20T12:18:51Z,71
2025-08-20T12:19:01Z,72
2025-08-20T12:19:06Z,73
2025-08-20T12:19:11Z,75
2025-08-20T12:19:16Z,74
2025-08-20T12:19:21Z,73
2025-08-20T12:19:31Z,75
2025-08-20T12:19:41Z,76
2025-08-20T12:19:51Z,77
2025-08-20T12:20:06Z,77
2025-08-20T12:20:16Z,78
2025-08-20T12:20:21Z,76
2025-08-20T12:20:26Z,73
2025-08-20T12:20:31Z,72
2025-08-20T12:20:46Z,72
2025-08-20T12:20:51Z,71
2025-08-20T12:20:56Z,73
2025-08-20T12:21:01Z,77
2025-08-20T12:21:06Z,76
2025-08-20T12:21:11Z,73
2025-08-20T12:21:16Z,70
2025-08-20T12:21:21Z,69
2025-08-20T12:21:26Z,70
2025-08-20T12:21:31Z,72
2025-08-20T12:21:36Z,72
2025-08-20T12:21:41Z,73
2025-08-20T12:21:46Z,74
2025-08-20T12:22:01Z,74
2025-08-20T12:22:11Z,75
2025-08-20T12:22:26Z,74
2025-08-20T12:22:31Z,72
2025-08-20T12:22:36Z,71
2025-08-20T12:22:46Z,72
2025-08-20T12:22:56Z,73
2025-08-20T12:23:01Z,74
2025-08-20T12:23:16Z,71
2025-08-20T12:23:21Z,72
2025-08-20T12:23:31Z,75
2025-08-20T12:23:36Z,76
2025-08-20T12:23:51Z,76
2025-08-20T12:24:01Z,77
2025-08-20T12:24:11Z,78
2025-08-20T12:24:17Z,78
2025-08-20T12:24:32Z,78
2025-08-20T12:24:37Z,79
2025-08-20T12:24:52Z,78
2025-08-20T12:24:57Z,80
2025-08-20T12:25:02Z,82
2025-08-20T12:25:07Z,82
2025-08-20T12:25:12Z,83
2025-08-20T12:25:17Z,84
2025-08-20T12:25:27Z,83
2025-08-20T12:25:32Z,81
2025-08-20T12:25:37Z,84
2025-08-20T12:25:42Z,86
2025-08-20T12:25:47Z,88
2025-08-20T12:25:52Z,89
2025-08-20T12:25:57Z,85
2025-08-20T12:26:07Z,84
2025-08-20T12:26:22Z,83
2025-08-20T12:26:27Z,73
2025-08-20T12:26:32Z,70
2025-08-20T12:26:37Z,65
2025-08-20T12:26:42Z,66
2025-08-20T12:26:47Z,67
2025-08-20T12:26:52Z,68
2025-08-20T12:26:57Z,69
2025-08-20T12:27:02Z,68
2025-08-20T12:27:07Z,69
2025-08-20T12:27:12Z,70
2025-08-20T12:27:17Z,73
2025-08-20T12:27:22Z,75
2025-08-20T12:27:27Z,76
2025-08-20T12:27:42Z,76
2025-08-20T12:27:57Z,76
2025-08-20T12:28:12Z,73
2025-08-20T12:28:22Z,75
2025-08-20T12:28:27Z,79
2025-08-20T12:28:32Z,82
2025-08-20T12:28:37Z,86
2025-08-20T12:28:47Z,87
2025-08-20T12:28:57Z,86
2025-08-20T12:29:02Z,88
2025-08-20T12:29:07Z,90
2025-08-20T12:29:12Z,89
2025-08-20T12:29:17Z,90
2025-08-20T12:29:27Z,94
2025-08-20T12:29:32Z,96
2025-08-20T12:29:37Z,97
2025-08-20T12:29:42Z,98
2025-08-20T12:29:52Z,99
2025-08-20T12:30:07Z,98
2025-08-20T12:30:12Z,98
2025-08-20T12:30:17Z,97
2025-08-20T12:30:22Z,96
2025-08-20T12:30:27Z,95
2025-08-20T12:30:37Z,96
2025-08-20T12:30:42Z,97
2025-08-20T12:30:52Z,98
2025-08-20T12:30:57Z,96
2025-08-20T12:31:02Z,93
2025-08-20T12:31:07Z,92
2025-08-20T12:31:12Z,90
2025-08-20T12:31:22Z,89
2025-08-20T12:31:27Z,87
2025-08-20T12:31:32Z,83
2025-08-20T12:31:37Z,79
2025-08-20T12:31:47Z,78
2025-08-20T12:31:57Z,76
2025-08-20T12:32:02Z,75
2025-08-20T12:32:17Z,75
2025-08-20T12:32:32Z,75
2025-08-20T12:32:47Z,75
2025-08-20T12:32:52Z,76
2025-08-20T12:32:57Z,71
2025-08-20T12:33:02Z,70
2025-08-20T12:33:07Z,71
2025-08-20T12:33:22Z,71
2025-08-20T12:33:27Z,72
2025-08-20T12:33:42Z,73
2025-08-20T12:33:52Z,74
2025-08-20T12:33:57Z,73
2025-08-20T12:34:02Z,73
2025-08-20T12:34:17Z,73
2025-08-20T12:34:32Z,73
2025-08-20T12:34:42Z,74
2025-08-20T12:34:57Z,74
2025-08-20T12:35:12Z,74
2025-08-20T12:35:22Z,77
2025-08-20T12:35:27Z,78
2025-08-20T12:35:32Z,78
2025-08-20T12:35:47Z,78
2025-08-20T12:35:52Z,77
2025-08-20T12:35:57Z,76
2025-08-20T12:36:02Z,73
2025-08-20T12:36:07Z,66
2025-08-20T12:36:12Z,67
2025-08-20T12:36:17Z,68
2025-08-20T12:36:22Z,69
2025-08-20T12:36:37Z,69
2025-08-20T12:36:52Z,69
2025-08-20T12:36:57Z,68
2025-08-20T12:37:02Z,69
2025-08-20T12:37:07Z,68
2025-08-20T12:37:12Z,70
2025-08-20T12:37:17Z,72
2025-08-20T12:37:32Z,72
2025-08-20T12:37:47Z,73
2025-08-20T12:38:02Z,71
2025-08-20T12:38:07Z,71
2025-08-20T12:38:22Z,70
2025-08-20T12:38:32Z,69
2025-08-20T12:38:37Z,70
2025-08-20T12:38:47Z,71
2025-08-20T12:38:57Z,69
2025-08-20T12:39:02Z,67
2025-08-20T12:39:07Z,65
2025-08-20T12:39:12Z,66
2025-08-20T12:39:22Z,67
2025-08-20T12:39:27Z,68
2025-08-20T12:39:32Z,69
2025-08-20T12:39:42Z,68
2025-08-20T12:39:47Z,69
2025-08-20T12:39:52Z,70
2025-08-20T12:39:57Z,73
2025-08-20T12:40:02Z,74
2025-08-20T12:40:07Z,73
2025-08-20T12:40:22Z,73
2025-08-20T12:40:37Z,73
2025-08-20T12:40:52Z,73
2025-08-20T12:40:57Z,72
2025-08-20T12:41:02Z,71
2025-08-20T12:41:07Z,70
2025-08-20T12:41:22Z,71
2025-08-20T12:41:27Z,72
2025-08-20T12:41:32Z,73
2025-08-20T12:41:37Z,73
2025-08-20T12:41:52Z,72
2025-08-20T12:42:02Z,73
2025-08-20T12:42:07Z,75
2025-08-20T12:42:12Z,76
2025-08-20T12:42:17Z,75
2025-08-20T12:42:22Z,74
2025-08-20T12:42:32Z,74
2025-08-20T12:42:37Z,73
2025-08-20T12:42:42Z,72
2025-08-20T12:42:52Z,73
2025-08-20T12:42:57Z,74
2025-08-20T12:43:12Z,74
2025-08-20T12:43:17Z,75
2025-08-20T12:43:32Z,75
2025-08-20T12:43:47Z,75
2025-08-20T12:44:02Z,75
2025-08-20T12:44:12Z,75
2025-08-20T12:44:17Z,76
2025-08-20T12:44:32Z,76
2025-08-20T12:44:47Z,76
2025-08-20T12:45:02Z,76
2025-08-20T12:45:17Z,76
2025-08-20T12:45:22Z,75
2025-08-20T12:45:37Z,75
2025-08-20T12:45:47Z,76
2025-08-20T12:46:02Z,76
2025-08-20T12:46:07Z,73
2025-08-20T12:46:12Z,73
2025-08-20T12:46:27Z,73
2025-08-20T12:46:37Z,72
2025-08-20T12:46:42Z,73
2025-08-20T12:46:57Z,74
2025-08-20T12:47:02Z,72
2025-08-20T12:47:12Z,71
2025-08-20T12:47:17Z,72
2025-08-20T12:47:22Z,73
2025-08-20T12:47:27Z,74
2025-08-20T12:47:42Z,74
2025-08-20T12:47:57Z,73
2025-08-20T12:48:12Z,74
2025-08-20T12:48:17Z,75
2025-08-20T12:48:27Z,74
2025-08-20T12:48:32Z,75
2025-08-20T12:48:47Z,75
2025-08-20T12:48:52Z,76
2025-08-20T12:49:02Z,77
2025-08-20T12:49:07Z,78
2025-08-20T12:49:17Z,79
2025-08-20T12:49:22Z,78
2025-08-20T12:49:37Z,75
2025-08-20T12:49:42Z,76
2025-08-20T12:49:57Z,78
2025-08-20T12:50:02Z,77
2025-08-20T12:50:07Z,78
2025-08-20T12:50:12Z,79
2025-08-20T12:50:27Z,79
2025-08-20T12:50:37Z,78
2025-08-20T12:50:42Z,75
2025-08-20T12:50:47Z,74
2025-08-20T12:50:52Z,73
2025-08-20T12:50:57Z,74
2025-08-20T12:51:07Z,73
2025-08-20T12:51:12Z,72
2025-08-20T12:51:17Z,72
2025-08-20T12:51:32Z,72
2025-08-20T12:51:47Z,73
2025-08-20T12:52:02Z,73
2025-08-20T12:52:17Z,73
2025-08-20T12:52:22Z,74
2025-08-20T12:52:37Z,73
2025-08-20T12:52:52Z,73
2025-08-20T12:52:57Z,72
2025-08-20T12:53:12Z,73
2025-08-20T12:53:27Z,72
2025-08-20T12:53:32Z,69
2025-08-20T12:53:47Z,68
2025-08-20T12:53:52Z,65
2025-08-20T12:53:57Z,64
2025-08-20T12:54:07Z,66
2025-08-20T12:54:12Z,67
2025-08-20T12:54:17Z,69
2025-08-20T12:54:27Z,70
2025-08-20T12:54:42Z,70
2025-08-20T12:54:57Z,69
2025-08-20T12:55:02Z,65
2025-08-20T12:55:07Z,65
2025-08-20T12:55:22Z,66
2025-08-20T12:55:27Z,69
2025-08-20T12:55:37Z,70
2025-08-20T12:55:42Z,71
2025-08-20T12:55:47Z,70
2025-08-20T12:55:52Z,69
2025-08-20T12:55:57Z,72
2025-08-20T12:56:02Z,73
2025-08-20T12:56:07Z,76
2025-08-20T12:56:12Z,77
2025-08-20T12:56:22Z,77
2025-08-20T12:56:27Z,76
2025-08-20T12:56:32Z,75
2025-08-20T12:56:37Z,74
2025-08-20T12:56:52Z,74
2025-08-20T12:56:57Z,76
2025-08-20T12:57:02Z,76
2025-08-20T12:57:07Z,77
2025-08-20T12:57:12Z,77
2025-08-20T12:57:22Z,78
2025-08-20T12:57:37Z,78
2025-08-20T12:57:42Z,78
2025-08-20T12:57:47Z,78
2025-08-20T12:57:57Z,77
2025-08-20T12:58:12Z,77
2025-08-20T12:58:17Z,78
2025-08-20T12:58:22Z,78
2025-08-20T12:58:27Z,76
2025-08-20T12:58:37Z,77
2025-08-20T12:58:47Z,78
2025-08-20T12:59:02Z,78
2025-08-20T12:59:07Z,77
2025-08-20T12:59:22Z,76
2025-08-20T12:59:27Z,75
2025-08-20T12:59:42Z,75
2025-08-20T12:59:52Z,76
2025-08-20T13:00:02Z,75
2025-08-20T13:00:07Z,76
2025-08-20T13:00:12Z,75
2025-08-20T13:00:17Z,72
2025-08-20T13:00:22Z,66
2025-08-20T13:00:27Z,66
2025-08-20T13:00:42Z,67
2025-08-20T13:00:52Z,68
2025-08-20T13:00:57Z,69
2025-08-20T13:01:02Z,70
2025-08-20T13:01:07Z,69
2025-08-20T13:01:17Z,71
2025-08-20T13:01:22Z,71
2025-08-20T13:01:27Z,72
2025-08-20T13:01:32Z,71
2025-08-20T13:01:37Z,72
2025-08-20T13:01:42Z,73
2025-08-20T13:01:47Z,74
2025-08-20T13:01:52Z,75
2025-08-20T13:01:57Z,77
2025-08-20T13:02:02Z,79
2025-08-20T13:02:06Z,80
2025-08-20T13:02:11Z,82
2025-08-20T13:02:16Z,81
2025-08-20T13:02:21Z,82
2025-08-20T13:02:26Z,80
2025-08-20T13:02:31Z,78
2025-08-20T13:02:36Z,79
2025-08-20T13:02:41Z,82
2025-08-20T13:02:46Z,83
2025-08-20T13:03:01Z,86
2025-08-20T13:03:06Z,87
2025-08-20T13:03:21Z,87
2025-08-20T13:03:31Z,88
2025-08-20T13:03:41Z,89
2025-08-20T13:03:51Z,90
2025-08-20T13:03:56Z,89
2025-08-20T13:04:01Z,78
2025-08-20T13:04:06Z,74
2025-08-20T13:04:11Z,73
2025-08-20T13:04:21Z,74
2025-08-20T13:04:36Z,74
2025-08-20T13:04:51Z,75
2025-08-20T13:04:56Z,76
2025-08-20T13:05:01Z,77
2025-08-20T13:05:16Z,77
2025-08-20T13:05:31Z,77
2025-08-20T13:05:36Z,77
2025-08-20T13:05:51Z,78
2025-08-20T13:05:56Z,79
2025-08-20T13:06:06Z,78
2025-08-20T13:06:11Z,78
2025-08-20T13:06:16Z,76
2025-08-20T13:06:21Z,71
2025-08-20T13:06:26Z,64
2025-08-20T13:06:31Z,63
2025-08-20T13:06:36Z,62
2025-08-20T13:06:41Z,63
2025-08-20T13:06:46Z,64
2025-08-20T13:07:01Z,64
2025-08-20T13:07:11Z,63
2025-08-20T13:07:16Z,63
2025-08-20T13:07:21Z,63
2025-08-20T13:07:31Z,64
2025-08-20T13:07:36Z,65
2025-08-20T13:07:41Z,67
2025-08-20T13:07:51Z,67
2025-08-20T13:07:56Z,68
2025-08-20T13:08:01Z,69
2025-08-20T13:08:11Z,71
2025-08-20T13:08:26Z,71
2025-08-20T13:08:31Z,72
2025-08-20T13:08:36Z,73
2025-08-20T13:08:41Z,74
2025-08-20T13:08:46Z,71
2025-08-20T13:08:56Z,70
2025-08-20T13:09:06Z,72
2025-08-20T13:09:11Z,75
2025-08-20T13:09:21Z,75
2025-08-20T13:09:26Z,77
2025-08-20T13:09:31Z,78
2025-08-20T13:09:36Z,79
2025-08-20T13:09:41Z,79
2025-08-20T13:09:56Z,79
2025-08-20T13:10:01Z,80
2025-08-20T13:10:06Z,78
2025-08-20T13:10:11Z,77
2025-08-20T13:10:16Z,76
2025-08-20T13:10:26Z,77
2025-08-20T13:10:41Z,77
2025-08-20T13:10:46Z,75
2025-08-20T13:10:51Z,73
2025-08-20T13:10:56Z,71
2025-08-20T13:11:06Z,73
2025-08-20T13:11:11Z,72
2025-08-20T13:11:16Z,71
2025-08-20T13:11:21Z,72
2025-08-20T13:11:36Z,72
2025-08-20T13:11:46Z,73
2025-08-20T13:12:01Z,72
2025-08-20T13:12:11Z,73
2025-08-20T13:12:16Z,74
2025-08-20T13:12:26Z,76
2025-08-20T13:12:31Z,77
2025-08-20T13:12:36Z,75
2025-08-20T13:12:41Z,76
2025-08-20T13:12:56Z,76
2025-08-20T13:13:11Z,75
2025-08-20T13:13:16Z,74
2025-08-20T13:13:21Z,73
2025-08-20T13:13:36Z,73
2025-08-20T13:13:41Z,72
2025-08-20T13:13:56Z,68
2025-08-20T13:14:01Z,67
2025-08-20T13:14:06Z,66
2025-08-20T13:14:11Z,67
2025-08-20T13:14:26Z,67
2025-08-20T13:14:41Z,65
2025-08-20T13:14:56Z,66
2025-08-20T13:15:11Z,68
2025-08-20T13:15:16Z,67
2025-08-20T13:15:21Z,66
2025-08-20T13:15:26Z,65
2025-08-20T13:15:31Z,63
2025-08-20T13:15:41Z,63
2025-08-20T13:15:46Z,64
2025-08-20T13:15:51Z,65
2025-08-20T13:16:06Z,66
2025-08-20T13:16:11Z,65
2025-08-20T13:16:26Z,65
2025-08-20T13:16:31Z,65
2025-08-20T13:16:36Z,64
2025-08-20T13:16:41Z,62
2025-08-20T13:16:51Z,63
2025-08-20T13:17:06Z,63
2025-08-20T13:17:17Z,64
2025-08-20T13:17:27Z,65
2025-08-20T13:17:32Z,67
2025-08-20T13:17:37Z,68
2025-08-20T13:17:42Z,71
2025-08-20T13:17:47Z,72
2025-08-20T13:17:52Z,73
2025-08-20T13:18:07Z,73
2025-08-20T13:18:12Z,74
2025-08-20T13:18:17Z,75
2025-08-20T13:18:32Z,75
2025-08-20T13:18:47Z,76
2025-08-20T13:19:02Z,75
2025-08-20T13:19:17Z,75
2025-08-20T13:19:22Z,74
2025-08-20T13:19:27Z,72
2025-08-20T13:19:32Z,69
2025-08-20T13:19:37Z,67
2025-08-20T13:19:52Z,67
2025-08-20T13:19:57Z,68
2025-08-20T13:20:02Z,69
2025-08-20T13:20:07Z,71
2025-08-20T13:20:12Z,72
2025-08-20T13:20:17Z,73
2025-08-20T13:20:22Z,72
2025-08-20T13:20:37Z,73
2025-08-20T13:20:52Z,73
2025-08-20T13:20:57Z,74
2025-08-20T13:21:02Z,77
2025-08-20T13:21:07Z,78
2025-08-20T13:21:12Z,77
2025-08-20T13:21:17Z,79
2025-08-20T13:21:22Z,79
2025-08-20T13:21:32Z,77
2025-08-20T13:21:47Z,77
2025-08-20T13:21:52Z,78
2025-08-20T13:21:57Z,77
2025-08-20T13:22:07Z,78
2025-08-20T13:22:17Z,79
2025-08-20T13:22:27Z,78
2025-08-20T13:22:32Z,77
2025-08-20T13:22:42Z,76
2025-08-20T13:22:57Z,76
2025-08-20T13:23:02Z,74
2025-08-20T13:23:07Z,73
2025-08-20T13:23:17Z,71
2025-08-20T13:23:22Z,71
2025-08-20T13:23:32Z,73
2025-08-20T13:23:42Z,72
2025-08-20T13:23:47Z,73
2025-08-20T13:23:57Z,74
2025-08-20T13:24:02Z,75
2025-08-20T13:24:07Z,78
2025-08-20T13:24:12Z,81
2025-08-20T13:24:17Z,84
2025-08-20T13:24:22Z,87
2025-08-20T13:24:27Z,88
2025-08-20T13:24:32Z,89
2025-08-20T13:24:37Z,90
2025-08-20T13:24:42Z,94
2025-08-20T13:24:47Z,97
2025-08-20T13:24:57Z,94
2025-08-20T13:25:02Z,92
2025-08-20T13:25:07Z,94
2025-08-20T13:25:17Z,96
2025-08-20T13:25:22Z,98
2025-08-20T13:25:27Z,97
2025-08-20T13:25:32Z,99
2025-08-20T13:25:37Z,100
2025-08-20T13:25:42Z,99
2025-08-20T13:25:47Z,97
2025-08-20T13:25:52Z,96
2025-08-20T13:25:57Z,95
2025-08-20T13:26:02Z,94
2025-08-20T13:26:07Z,93
2025-08-20T13:26:12Z,92
2025-08-20T13:26:17Z,94
2025-08-20T13:26:27Z,93
2025-08-20T13:26:37Z,95
2025-08-20T13:26:42Z,97
2025-08-20T13:26:47Z,101
2025-08-20T13:26:52Z,103
2025-08-20T13:27:07Z,102
2025-08-20T13:27:12Z,99
2025-08-20T13:27:17Z,98
2025-08-20T13:27:22Z,93
2025-08-20T13:27:27Z,91
2025-08-20T13:27:32Z,92
2025-08-20T13:27:37Z,95
2025-08-20T13:27:47Z,96
2025-08-20T13:27:52Z,93
2025-08-20T13:28:07Z,94
2025-08-20T13:28:12Z,95
2025-08-20T13:28:17Z,97
2025-08-20T13:28:22Z,98
2025-08-20T13:28:27Z,99
2025-08-20T13:28:32Z,103
2025-08-20T13:28:37Z,105
2025-08-20T13:28:42Z,108
2025-08-20T13:28:47Z,111
2025-08-20T13:28:52Z,125
2025-08-20T13:28:57Z,131
2025-08-20T13:29:02Z,132
2025-08-20T13:29:07Z,133
2025-08-20T13:29:12Z,134
2025-08-20T13:29:17Z,132
2025-08-20T13:29:22Z,131
2025-08-20T13:29:27Z,132
2025-08-20T13:29:32Z,135
2025-08-20T13:29:37Z,137
2025-08-20T13:29:47Z,136
2025-08-20T13:29:52Z,135
2025-08-20T13:29:57Z,139
2025-08-20T13:30:02Z,141
2025-08-20T13:30:07Z,146
2025-08-20T13:30:12Z,149
2025-08-20T13:30:17Z,150
2025-08-20T13:30:22Z,151
2025-08-20T13:30:32Z,154
2025-08-20T13:30:37Z,163
2025-08-20T13:30:47Z,162
2025-08-20T13:30:52Z,161
2025-08-20T13:30:57Z,157
2025-08-20T13:31:02Z,155
2025-08-20T13:31:07Z,157
2025-08-20T13:31:12Z,158
2025-08-20T13:31:17Z,159
2025-08-20T13:31:22Z,160
2025-08-20T13:31:27Z,161
2025-08-20T13:31:32Z,161
2025-08-20T13:31:42Z,161
2025-08-20T13:31:47Z,158
2025-08-20T13:31:52Z,154
2025-08-20T13:31:57Z,154
2025-08-20T13:32:02Z,157
2025-08-20T13:32:07Z,160
2025-08-20T13:32:22Z,160
2025-08-20T13:32:32Z,157
2025-08-20T13:32:37Z,148
2025-08-20T13:32:42Z,145
2025-08-20T13:32:47Z,143
2025-08-20T13:32:52Z,142
2025-08-20T13:32:57Z,143
2025-08-20T13:33:12Z,143
2025-08-20T13:33:17Z,140
2025-08-20T13:33:22Z,140
2025-08-20T13:33:27Z,141
2025-08-20T13:33:32Z,138
2025-08-20T13:33:37Z,136
2025-08-20T13:33:42Z,134
2025-08-20T13:33:47Z,131
2025-08-20T13:33:52Z,126
2025-08-20T13:33:57Z,122
2025-08-20T13:34:02Z,116
2025-08-20T13:34:07Z,109
2025-08-20T13:34:12Z,106
2025-08-20T13:34:17Z,107
2025-08-20T13:34:22Z,111
2025-08-20T13:34:27Z,112
2025-08-20T13:34:32Z,114
2025-08-20T13:34:37Z,115
2025-08-20T13:34:42Z,116
2025-08-20T13:34:47Z,117
2025-08-20T13:34:52Z,116
2025-08-20T13:34:57Z,113
2025-08-20T13:35:02Z,110
2025-08-20T13:35:07Z,108
2025-08-20T13:35:12Z,107
2025-08-20T13:35:17Z,105
2025-08-20T13:35:22Z,103
2025-08-20T13:35:27Z,100
2025-08-20T13:35:42Z,99
2025-08-20T13:35:47Z,97
2025-08-20T13:35:52Z,95
2025-08-20T13:35:57Z,93
2025-08-20T13:36:02Z,94
2025-08-20T13:36:07Z,98
2025-08-20T13:36:12Z,99
2025-08-20T13:36:17Z,98
2025-08-20T13:36:22Z,98
2025-08-20T13:36:37Z,98
2025-08-20T13:36:42Z,99
2025-08-20T13:36:47Z,100
2025-08-20T13:36:52Z,99
2025-08-20T13:36:57Z,99
2025-08-20T13:37:12Z,99
2025-08-20T13:37:17Z,99
2025-08-20T13:37:32Z,99
2025-08-20T13:37:42Z,100
2025-08-20T13:37:47Z,101
2025-08-20T13:37:57Z,100
2025-08-20T13:38:02Z,95
2025-08-20T13:38:07Z,94
2025-08-20T13:38:12Z,95
2025-08-20T13:38:27Z,96
2025-08-20T13:38:32Z,95
2025-08-20T13:38:47Z,95
2025-08-20T13:38:52Z,96
2025-08-20T13:38:57Z,95
2025-08-20T13:39:02Z,95
2025-08-20T13:39:07Z,93
2025-08-20T13:39:22Z,94
2025-08-20T13:39:37Z,95
2025-08-20T13:39:47Z,94
2025-08-20T13:40:02Z,94
2025-08-20T13:40:12Z,95
2025-08-20T13:40:27Z,95
2025-08-20T13:40:32Z,96
2025-08-20T13:40:37Z,97
2025-08-20T13:40:42Z,96
2025-08-20T13:40:47Z,96
2025-08-20T13:40:57Z,95
2025-08-20T13:41:02Z,94
2025-08-20T13:41:07Z,94
2025-08-20T13:41:22Z,94
2025-08-20T13:41:37Z,95
2025-08-20T13:41:42Z,94
2025-08-20T13:41:47Z,92
2025-08-20T13:42:02Z,91
2025-08-20T13:42:12Z,90
2025-08-20T13:42:17Z,89
2025-08-20T13:42:22Z,88
2025-08-20T13:42:37Z,87
2025-08-20T13:42:47Z,89
2025-08-20T13:42:52Z,94
2025-08-20T13:42:57Z,99
2025-08-20T13:43:02Z,101
2025-08-20T13:43:07Z,102
2025-08-20T13:43:12Z,104
2025-08-20T13:43:17Z,105
2025-08-20T13:43:22Z,106
2025-08-20T13:43:32Z,107
2025-08-20T13:43:47Z,108
2025-08-20T13:43:52Z,109
2025-08-20T13:44:07Z,104
2025-08-20T13:44:12Z,107
2025-08-20T13:44:17Z,113
2025-08-20T13:44:22Z,115
2025-08-20T13:44:27Z,114
2025-08-20T13:44:32Z,111
2025-08-20T13:44:37Z,110
2025-08-20T13:44:52Z,110
2025-08-20T13:44:57Z,111
2025-08-20T13:45:02Z,110
2025-08-20T13:45:07Z,107
2025-08-20T13:45:17Z,108
2025-08-20T13:45:22Z,109
2025-08-20T13:45:27Z,110
2025-08-20T13:45:32Z,108
2025-08-20T13:45:37Z,106
