timestamp,beats per minute
2025-08-20T16:49:29Z,59
2025-08-20T16:49:44Z,59
2025-08-20T16:49:59Z,59
2025-08-20T16:50:14Z,59
2025-08-20T16:50:24Z,60
2025-08-20T16:50:29Z,61
2025-08-20T16:50:34Z,63
2025-08-20T16:50:39Z,65
2025-08-20T16:50:44Z,66
2025-08-20T16:50:59Z,70
2025-08-20T16:51:04Z,72
2025-08-20T16:51:14Z,73
2025-08-20T16:51:19Z,72
2025-08-20T16:51:24Z,67
2025-08-20T16:51:29Z,66
2025-08-20T16:51:34Z,63
2025-08-20T16:51:44Z,62
2025-08-20T16:51:49Z,59
2025-08-20T16:51:54Z,59
2025-08-20T16:51:59Z,59
2025-08-20T16:52:14Z,59
2025-08-20T16:52:24Z,60
2025-08-20T16:52:29Z,59
2025-08-20T16:52:34Z,56
2025-08-20T16:52:49Z,55
2025-08-20T16:52:54Z,54
2025-08-20T16:52:59Z,54
2025-08-20T16:53:04Z,53
2025-08-20T16:53:19Z,53
2025-08-20T16:53:24Z,54
2025-08-20T16:53:29Z,55
2025-08-20T16:53:44Z,56
2025-08-20T16:53:54Z,57
2025-08-20T16:53:59Z,60
2025-08-20T16:54:04Z,61
2025-08-20T16:54:09Z,60
2025-08-20T16:54:14Z,59
2025-08-20T16:54:19Z,58
2025-08-20T16:54:24Z,55
2025-08-20T16:54:39Z,55
2025-08-20T16:54:54Z,55
2025-08-20T16:55:04Z,56
2025-08-20T16:55:09Z,55
2025-08-20T16:55:14Z,56
2025-08-20T16:55:24Z,55
2025-08-20T16:55:29Z,56
2025-08-20T16:55:34Z,57
2025-08-20T16:55:39Z,57
2025-08-20T16:55:44Z,56
2025-08-20T16:55:59Z,55
2025-08-20T16:56:04Z,55
2025-08-20T16:56:19Z,55
2025-08-20T16:56:34Z,55
2025-08-20T16:56:49Z,55
2025-08-20T16:57:04Z,55
2025-08-20T16:57:09Z,57
2025-08-20T16:57:14Z,58
2025-08-20T16:57:19Z,59
2025-08-20T16:57:24Z,60
2025-08-20T16:57:29Z,60
2025-08-20T16:57:39Z,60
2025-08-20T16:57:49Z,61
2025-08-20T16:57:54Z,62
2025-08-20T16:57:59Z,61
2025-08-20T16:58:04Z,59
2025-08-20T16:58:09Z,57
2025-08-20T16:58:24Z,58
2025-08-20T16:58:29Z,59
2025-08-20T16:58:34Z,60
2025-08-20T16:58:39Z,57
2025-08-20T16:58:44Z,58
2025-08-20T16:58:49Z,59
2025-08-20T16:58:54Z,61
2025-08-20T16:58:59Z,63
2025-08-20T16:59:09Z,64
2025-08-20T16:59:14Z,65
2025-08-20T16:59:19Z,74
2025-08-20T16:59:24Z,82
2025-08-20T16:59:29Z,87
2025-08-20T16:59:34Z,95
2025-08-20T16:59:39Z,97
2025-08-20T16:59:44Z,96
2025-08-20T16:59:54Z,94
2025-08-20T16:59:59Z,91
2025-08-20T17:00:04Z,87
2025-08-20T17:00:09Z,83
2025-08-20T17:00:14Z,79
2025-08-20T17:00:19Z,76
2025-08-20T17:00:29Z,74
2025-08-20T17:00:34Z,61
2025-08-20T17:00:39Z,59
2025-08-20T17:00:49Z,58
2025-08-20T17:00:59Z,57
2025-08-20T17:01:09Z,56
2025-08-20T17:01:24Z,56
2025-08-20T17:01:29Z,56
2025-08-20T17:01:39Z,57
2025-08-20T17:01:44Z,59
2025-08-20T17:01:49Z,62
2025-08-20T17:01:54Z,60
2025-08-20T17:01:59Z,56
2025-08-20T17:02:09Z,54
2025-08-20T17:02:24Z,54
2025-08-20T17:02:39Z,56
2025-08-20T17:02:44Z,57
2025-08-20T17:02:49Z,59
2025-08-20T17:02:54Z,60
2025-08-20T17:02:59Z,62
2025-08-20T17:03:04Z,64
2025-08-20T17:03:09Z,66
2025-08-20T17:03:14Z,67
2025-08-20T17:03:19Z,68
2025-08-20T17:03:24Z,68
2025-08-20T17:03:29Z,69
2025-08-20T17:03:34Z,70
2025-08-20T17:03:39Z,72
2025-08-20T17:03:49Z,71
2025-08-20T17:03:54Z,70
2025-08-20T17:03:59Z,68
2025-08-20T17:04:04Z,67
2025-08-20T17:04:09Z,64
2025-08-20T17:04:14Z,62
2025-08-20T17:04:19Z,60
2025-08-20T17:04:29Z,59
2025-08-20T17:04:34Z,59
2025-08-20T17:04:39Z,58
2025-08-20T17:04:49Z,59
2025-08-20T17:04:54Z,59
2025-08-20T17:04:59Z,57
2025-08-20T17:05:14Z,57
2025-08-20T17:05:24Z,56
2025-08-20T17:05:34Z,56
2025-08-20T17:05:44Z,57
2025-08-20T17:05:49Z,57
2025-08-20T17:05:59Z,57
2025-08-20T17:06:09Z,56
2025-08-20T17:06:14Z,56
2025-08-20T17:06:24Z,57
2025-08-20T17:06:29Z,58
2025-08-20T17:06:34Z,57
2025-08-20T17:06:39Z,56
2025-08-20T17:06:54Z,58
2025-08-20T17:06:59Z,61
2025-08-20T17:07:14Z,62
2025-08-20T17:07:19Z,63
2025-08-20T17:07:24Z,61
2025-08-20T17:07:29Z,59
2025-08-20T17:07:34Z,60
2025-08-20T17:07:44Z,61
2025-08-20T17:07:54Z,60
2025-08-20T17:07:59Z,58
2025-08-20T17:08:04Z,57
2025-08-20T17:08:09Z,56
2025-08-20T17:08:24Z,56
2025-08-20T17:08:29Z,56
2025-08-20T17:08:34Z,58
2025-08-20T17:08:49Z,59
2025-08-20T17:08:54Z,60
2025-08-20T17:08:59Z,59
2025-08-20T17:09:04Z,59
2025-08-20T17:09:09Z,58
2025-08-20T17:09:14Z,59
2025-08-20T17:09:29Z,59
2025-08-20T17:09:39Z,58
2025-08-20T17:09:49Z,59
2025-08-20T17:09:59Z,60
2025-08-20T17:10:04Z,60
2025-08-20T17:10:09Z,59
2025-08-20T17:10:19Z,59
2025-08-20T17:10:29Z,60
2025-08-20T17:10:44Z,60
2025-08-20T17:10:59Z,60
2025-08-20T17:11:14Z,60
2025-08-20T17:11:24Z,61
2025-08-20T17:11:29Z,62
2025-08-20T17:11:34Z,63
2025-08-20T17:11:39Z,64
2025-08-20T17:11:54Z,65
2025-08-20T17:11:59Z,64
2025-08-20T17:12:04Z,63
2025-08-20T17:12:09Z,59
2025-08-20T17:12:14Z,59
2025-08-20T17:12:19Z,60
2025-08-20T17:12:24Z,61
2025-08-20T17:12:29Z,62
2025-08-20T17:12:34Z,64
2025-08-20T17:12:39Z,68
2025-08-20T17:12:44Z,74
2025-08-20T17:12:49Z,75
2025-08-20T17:12:59Z,72
2025-08-20T17:13:04Z,69
2025-08-20T17:13:09Z,67
2025-08-20T17:13:19Z,66
2025-08-20T17:13:24Z,63
2025-08-20T17:13:29Z,61
2025-08-20T17:13:34Z,60
2025-08-20T17:13:44Z,61
2025-08-20T17:13:49Z,62
2025-08-20T17:13:54Z,62
2025-08-20T17:13:59Z,63
2025-08-20T17:14:04Z,60
2025-08-20T17:14:09Z,59
2025-08-20T17:14:14Z,60
2025-08-20T17:14:19Z,61
2025-08-20T17:14:24Z,62
2025-08-20T17:14:29Z,63
2025-08-20T17:14:34Z,63
2025-08-20T17:14:39Z,62
2025-08-20T17:14:44Z,61
2025-08-20T17:14:49Z,59
2025-08-20T17:14:54Z,58
2025-08-20T17:14:59Z,58
2025-08-20T17:15:04Z,57
2025-08-20T17:15:09Z,57
2025-08-20T17:15:14Z,56
2025-08-20T17:15:24Z,57
2025-08-20T17:15:29Z,57
2025-08-20T17:15:34Z,56
2025-08-20T17:15:39Z,56
2025-08-20T17:15:49Z,57
2025-08-20T17:16:04Z,58
2025-08-20T17:16:09Z,57
2025-08-20T17:16:24Z,57
2025-08-20T17:16:34Z,58
2025-08-20T17:16:39Z,62
2025-08-20T17:16:44Z,65
2025-08-20T17:16:49Z,67
2025-08-20T17:16:59Z,68
2025-08-20T17:17:04Z,66
2025-08-20T17:17:09Z,65
2025-08-20T17:17:14Z,63
2025-08-20T17:17:19Z,63
2025-08-20T17:17:29Z,64
2025-08-20T17:17:39Z,65
2025-08-20T17:17:54Z,65
2025-08-20T17:17:59Z,61
2025-08-20T17:18:04Z,59
2025-08-20T17:18:09Z,58
2025-08-20T17:18:24Z,57
2025-08-20T17:18:39Z,57
2025-08-20T17:18:54Z,58
2025-08-20T17:18:59Z,57
2025-08-20T17:19:14Z,57
2025-08-20T17:19:19Z,59
2025-08-20T17:19:24Z,58
2025-08-20T17:19:29Z,57
2025-08-20T17:19:39Z,57
2025-08-20T17:19:54Z,57
2025-08-20T17:20:04Z,56
2025-08-20T17:20:09Z,55
2025-08-20T17:20:19Z,55
2025-08-20T17:20:34Z,55
2025-08-20T17:20:49Z,55
2025-08-20T17:20:54Z,54
2025-08-20T17:20:59Z,54
2025-08-20T17:21:04Z,55
2025-08-20T17:21:09Z,56
2025-08-20T17:21:14Z,57
2025-08-20T17:21:19Z,58
2025-08-20T17:21:29Z,57
2025-08-20T17:21:44Z,57
2025-08-20T17:21:59Z,57
2025-08-20T17:22:04Z,57
2025-08-20T17:22:09Z,58
2025-08-20T17:22:19Z,58
2025-08-20T17:22:29Z,58
2025-08-20T17:22:34Z,57
2025-08-20T17:22:39Z,57
2025-08-20T17:22:49Z,58
2025-08-20T17:22:59Z,58
2025-08-20T17:23:04Z,57
2025-08-20T17:23:09Z,57
2025-08-20T17:23:24Z,58
2025-08-20T17:23:29Z,59
2025-08-20T17:23:44Z,59
2025-08-20T17:23:49Z,58
2025-08-20T17:23:54Z,57
2025-08-20T17:24:04Z,57
2025-08-20T17:24:14Z,56
2025-08-20T17:24:29Z,56
2025-08-20T17:24:34Z,56
2025-08-20T17:24:39Z,57
2025-08-20T17:24:49Z,58
2025-08-20T17:25:04Z,58
2025-08-20T17:25:14Z,59
2025-08-20T17:25:19Z,64
2025-08-20T17:25:24Z,66
2025-08-20T17:25:29Z,65
2025-08-20T17:25:34Z,63
2025-08-20T17:25:39Z,60
2025-08-20T17:25:54Z,59
2025-08-20T17:25:59Z,59
2025-08-20T17:26:04Z,60
2025-08-20T17:26:09Z,60
2025-08-20T17:26:14Z,60
2025-08-20T17:26:29Z,60
2025-08-20T17:26:39Z,61
2025-08-20T17:26:44Z,65
2025-08-20T17:26:49Z,64
2025-08-20T17:26:54Z,63
2025-08-20T17:26:59Z,61
2025-08-20T17:27:04Z,60
2025-08-20T17:27:09Z,59
2025-08-20T17:27:14Z,58
2025-08-20T17:27:29Z,59
2025-08-20T17:27:34Z,60
2025-08-20T17:27:39Z,61
2025-08-20T17:27:54Z,61
2025-08-20T17:27:59Z,61
2025-08-20T17:28:04Z,60
2025-08-20T17:28:09Z,59
2025-08-20T17:28:14Z,59
2025-08-20T17:28:19Z,58
2025-08-20T17:28:24Z,57
2025-08-20T17:28:34Z,56
2025-08-20T17:28:44Z,57
2025-08-20T17:28:49Z,59
2025-08-20T17:29:04Z,63
2025-08-20T17:29:14Z,62
2025-08-20T17:29:19Z,60
2025-08-20T17:29:24Z,59
2025-08-20T17:29:39Z,60
2025-08-20T17:29:44Z,63
2025-08-20T17:29:49Z,64
2025-08-20T17:29:54Z,62
2025-08-20T17:29:59Z,59
2025-08-20T17:30:14Z,59
2025-08-20T17:30:24Z,61
2025-08-20T17:30:39Z,60
2025-08-20T17:30:54Z,60
2025-08-20T17:31:04Z,59
2025-08-20T17:31:09Z,59
2025-08-20T17:31:24Z,59
2025-08-20T17:31:39Z,59
2025-08-20T17:31:54Z,61
2025-08-20T17:32:09Z,62
2025-08-20T17:32:19Z,61
2025-08-20T17:32:24Z,60
2025-08-20T17:32:29Z,58
2025-08-20T17:32:44Z,58
2025-08-20T17:32:54Z,59
2025-08-20T17:32:59Z,58
2025-08-20T17:33:04Z,58
2025-08-20T17:33:09Z,58
2025-08-20T17:33:24Z,58
2025-08-20T17:33:29Z,60
2025-08-20T17:33:39Z,61
2025-08-20T17:33:44Z,62
2025-08-20T17:33:49Z,62
2025-08-20T17:34:04Z,61
2025-08-20T17:34:19Z,61
2025-08-20T17:34:29Z,64
2025-08-20T17:34:34Z,65
2025-08-20T17:34:49Z,65
2025-08-20T17:34:54Z,66
2025-08-20T17:35:09Z,65
2025-08-20T17:35:19Z,64
2025-08-20T17:35:24Z,63
2025-08-20T17:35:29Z,61
2025-08-20T17:35:44Z,61
2025-08-20T17:35:54Z,62
2025-08-20T17:36:09Z,63
2025-08-20T17:36:19Z,62
2025-08-20T17:36:24Z,61
2025-08-20T17:36:29Z,60
2025-08-20T17:36:34Z,60
2025-08-20T17:36:44Z,61
2025-08-20T17:36:59Z,61
2025-08-20T17:37:14Z,62
2025-08-20T17:37:19Z,65
2025-08-20T17:37:24Z,66
2025-08-20T17:37:39Z,64
2025-08-20T17:37:44Z,62
2025-08-20T17:37:54Z,62
2025-08-20T17:38:09Z,62
2025-08-20T17:38:19Z,63
2025-08-20T17:38:29Z,62
2025-08-20T17:38:34Z,62
2025-08-20T17:38:39Z,62
2025-08-20T17:38:54Z,63
2025-08-20T17:38:59Z,64
2025-08-20T17:39:04Z,62
2025-08-20T17:39:09Z,61
2025-08-20T17:39:14Z,60
2025-08-20T17:39:24Z,61
2025-08-20T17:39:29Z,62
2025-08-20T17:39:44Z,63
2025-08-20T17:39:59Z,67
2025-08-20T17:40:04Z,68
2025-08-20T17:40:19Z,66
2025-08-20T17:40:24Z,64
2025-08-20T17:40:29Z,61
2025-08-20T17:40:34Z,61
2025-08-20T17:40:39Z,59
2025-08-20T17:40:44Z,57
2025-08-20T17:40:54Z,56
2025-08-20T17:40:59Z,56
2025-08-20T17:41:04Z,56
2025-08-20T17:41:19Z,56
2025-08-20T17:41:34Z,56
2025-08-20T17:41:39Z,57
2025-08-20T17:41:44Z,57
2025-08-20T17:41:49Z,58
2025-08-20T17:41:54Z,58
2025-08-20T17:42:04Z,59
2025-08-20T17:42:09Z,60
2025-08-20T17:42:14Z,59
2025-08-20T17:42:29Z,60
2025-08-20T17:42:39Z,59
2025-08-20T17:42:44Z,59
2025-08-20T17:42:49Z,58
2025-08-20T17:42:54Z,58
2025-08-20T17:42:59Z,59
2025-08-20T17:43:14Z,59
2025-08-20T17:43:24Z,60
2025-08-20T17:43:29Z,61
2025-08-20T17:43:44Z,61
2025-08-20T17:43:49Z,61
2025-08-20T17:43:54Z,60
2025-08-20T17:43:59Z,59
2025-08-20T17:44:04Z,59
2025-08-20T17:44:09Z,59
2025-08-20T17:44:14Z,58
2025-08-20T17:44:19Z,59
2025-08-20T17:44:24Z,59
2025-08-20T17:44:34Z,60
2025-08-20T17:44:44Z,60
2025-08-20T17:44:49Z,60
2025-08-20T17:44:54Z,60
2025-08-20T17:44:59Z,61
2025-08-20T17:45:14Z,61
2025-08-20T17:45:29Z,61
2025-08-20T17:45:44Z,61
2025-08-20T17:45:49Z,60
2025-08-20T17:46:04Z,60
2025-08-20T17:46:09Z,61
2025-08-20T17:46:14Z,62
2025-08-20T17:46:19Z,64
2025-08-20T17:46:24Z,65
2025-08-20T17:46:29Z,64
2025-08-20T17:46:34Z,63
2025-08-20T17:46:44Z,62
2025-08-20T17:46:49Z,60
2025-08-20T17:46:54Z,61
2025-08-20T17:47:04Z,61
2025-08-20T17:47:14Z,60
2025-08-20T17:47:19Z,59
2025-08-20T17:47:24Z,58
2025-08-20T17:47:29Z,58
2025-08-20T17:47:34Z,59
2025-08-20T17:47:39Z,58
2025-08-20T17:47:44Z,58
2025-08-20T17:47:49Z,59
2025-08-20T17:48:04Z,59
2025-08-20T17:48:09Z,59
2025-08-20T17:48:19Z,60
2025-08-20T17:48:24Z,60
2025-08-20T17:48:34Z,59
2025-08-20T17:48:49Z,59
2025-08-20T17:49:04Z,59
2025-08-20T17:49:19Z,59
2025-08-20T17:49:34Z,59
2025-08-20T17:49:49Z,59
2025-08-20T17:50:04Z,59
2025-08-20T17:50:09Z,59
2025-08-20T17:50:19Z,61
2025-08-20T17:50:24Z,61
2025-08-20T17:50:39Z,61
2025-08-20T17:50:54Z,60
2025-08-20T17:50:59Z,59
2025-08-20T17:51:14Z,59
2025-08-20T17:51:19Z,60
2025-08-20T17:51:24Z,59
2025-08-20T17:51:29Z,59
2025-08-20T17:51:39Z,60
2025-08-20T17:51:44Z,59
2025-08-20T17:51:59Z,58
2025-08-20T17:52:04Z,58
2025-08-20T17:52:09Z,58
2025-08-20T17:52:24Z,58
2025-08-20T17:52:34Z,57
2025-08-20T17:52:39Z,56
2025-08-20T17:52:49Z,57
2025-08-20T17:52:54Z,59
2025-08-20T17:53:04Z,60
2025-08-20T17:53:19Z,60
2025-08-20T17:53:24Z,62
2025-08-20T17:53:34Z,62
2025-08-20T17:53:39Z,62
2025-08-20T17:53:54Z,62
2025-08-20T17:53:59Z,61
2025-08-20T17:54:04Z,60
2025-08-20T17:54:09Z,59
2025-08-20T17:54:19Z,60
2025-08-20T17:54:24Z,60
2025-08-20T17:54:39Z,62
2025-08-20T17:54:44Z,62
2025-08-20T17:54:59Z,62
2025-08-20T17:55:04Z,63
2025-08-20T17:55:14Z,63
2025-08-20T17:55:29Z,66
2025-08-20T17:55:34Z,68
2025-08-20T17:55:49Z,68
2025-08-20T17:55:54Z,69
2025-08-20T17:55:59Z,69
2025-08-20T17:56:04Z,69
2025-08-20T17:56:09Z,69
2025-08-20T17:56:14Z,68
2025-08-20T17:56:29Z,68
2025-08-20T17:56:44Z,68
2025-08-20T17:56:54Z,69
2025-08-20T17:57:04Z,68
2025-08-20T17:57:09Z,65
2025-08-20T17:57:14Z,64
2025-08-20T17:57:24Z,63
2025-08-20T17:57:29Z,62
2025-08-20T17:57:44Z,62
2025-08-20T17:57:59Z,62
2025-08-20T17:58:14Z,62
2025-08-20T17:58:29Z,62
2025-08-20T17:58:44Z,62
2025-08-20T17:58:54Z,63
2025-08-20T17:59:04Z,64
2025-08-20T17:59:09Z,63
2025-08-20T17:59:14Z,62
2025-08-20T17:59:19Z,60
2025-08-20T17:59:29Z,59
2025-08-20T17:59:44Z,59
2025-08-20T17:59:49Z,61
2025-08-20T17:59:54Z,62
2025-08-20T17:59:59Z,61
2025-08-20T18:00:09Z,60
2025-08-20T18:00:14Z,60
2025-08-20T18:00:29Z,60
2025-08-20T18:00:39Z,62
2025-08-20T18:00:44Z,63
2025-08-20T18:00:49Z,64
2025-08-20T18:00:54Z,67
2025-08-20T18:01:09Z,67
2025-08-20T18:01:14Z,62
2025-08-20T18:01:29Z,62
2025-08-20T18:01:34Z,63
2025-08-20T18:01:39Z,63
2025-08-20T18:01:54Z,63
2025-08-20T18:01:59Z,64
2025-08-20T18:02:14Z,64
2025-08-20T18:02:19Z,65
2025-08-20T18:02:24Z,66
2025-08-20T18:02:39Z,67
2025-08-20T18:02:49Z,68
2025-08-20T18:02:54Z,67
2025-08-20T18:02:59Z,68
2025-08-20T18:03:04Z,69
2025-08-20T18:03:09Z,70
2025-08-20T18:03:19Z,71
2025-08-20T18:03:34Z,70
2025-08-20T18:03:49Z,70
2025-08-20T18:03:59Z,69
2025-08-20T18:04:09Z,66
2025-08-20T18:04:14Z,65
2025-08-20T18:04:29Z,65
2025-08-20T18:04:44Z,65
2025-08-20T18:04:49Z,67
2025-08-20T18:04:54Z,66
2025-08-20T18:04:59Z,65
2025-08-20T18:05:14Z,66
2025-08-20T18:05:29Z,68
2025-08-20T18:05:34Z,69
2025-08-20T18:05:39Z,70
2025-08-20T18:05:44Z,71
2025-08-20T18:05:59Z,71
2025-08-20T18:06:09Z,72
2025-08-20T18:06:19Z,71
2025-08-20T18:06:24Z,72
2025-08-20T18:06:39Z,72
2025-08-20T18:06:49Z,71
2025-08-20T18:06:59Z,70
2025-08-20T18:07:09Z,71
2025-08-20T18:07:24Z,71
2025-08-20T18:07:29Z,70
2025-08-20T18:07:34Z,71
2025-08-20T18:07:49Z,71
2025-08-20T18:07:54Z,74
2025-08-20T18:07:59Z,75
2025-08-20T18:08:09Z,74
2025-08-20T18:08:14Z,73
2025-08-20T18:08:19Z,72
2025-08-20T18:08:34Z,72
2025-08-20T18:08:49Z,72
2025-08-20T18:09:04Z,72
2025-08-20T18:09:09Z,73
2025-08-20T18:09:24Z,74
2025-08-20T18:09:29Z,75
2025-08-20T18:09:34Z,75
2025-08-20T18:09:49Z,74
2025-08-20T18:09:59Z,75
2025-08-20T18:10:04Z,73
2025-08-20T18:10:19Z,73
2025-08-20T18:10:29Z,74
2025-08-20T18:10:34Z,75
2025-08-20T18:10:39Z,76
2025-08-20T18:10:54Z,76
2025-08-20T18:11:04Z,75
2025-08-20T18:11:09Z,76
2025-08-20T18:11:19Z,77
2025-08-20T18:11:29Z,75
2025-08-20T18:11:44Z,74
2025-08-20T18:11:54Z,75
2025-08-20T18:11:59Z,74
2025-08-20T18:12:04Z,73
2025-08-20T18:12:19Z,73
2025-08-20T18:12:29Z,74
2025-08-20T18:12:34Z,73
2025-08-20T18:12:39Z,72
2025-08-20T18:12:54Z,73
2025-08-20T18:13:04Z,72
2025-08-20T18:13:09Z,71
2025-08-20T18:13:14Z,70
2025-08-20T18:13:29Z,70
2025-08-20T18:13:39Z,71
2025-08-20T18:13:44Z,73
2025-08-20T18:13:49Z,72
2025-08-20T18:13:59Z,73
2025-08-20T18:14:04Z,74
2025-08-20T18:14:09Z,75
2025-08-20T18:14:14Z,74
2025-08-20T18:14:19Z,73
2025-08-20T18:14:24Z,74
2025-08-20T18:14:39Z,74
2025-08-20T18:14:44Z,76
2025-08-20T18:14:49Z,77
2025-08-20T18:14:54Z,76
2025-08-20T18:15:09Z,76
2025-08-20T18:15:19Z,77
2025-08-20T18:15:34Z,78
2025-08-20T18:15:49Z,78
2025-08-20T18:15:59Z,77
2025-08-20T18:16:14Z,77
2025-08-20T18:16:19Z,78
2025-08-20T18:16:24Z,79
2025-08-20T18:16:29Z,79
2025-08-20T18:16:44Z,79
2025-08-20T18:16:49Z,78
2025-08-20T18:16:54Z,77
2025-08-20T18:17:09Z,78
2025-08-20T18:17:14Z,77
2025-08-20T18:17:29Z,77
2025-08-20T18:17:39Z,78
2025-08-20T18:17:44Z,79
2025-08-20T18:17:59Z,80
2025-08-20T18:18:09Z,81
2025-08-20T18:18:19Z,78
2025-08-20T18:18:24Z,77
2025-08-20T18:18:29Z,75
2025-08-20T18:18:44Z,76
2025-08-20T18:18:49Z,78
2025-08-20T18:18:54Z,79
2025-08-20T18:18:59Z,71
2025-08-20T18:19:04Z,68
2025-08-20T18:19:14Z,68
2025-08-20T18:19:19Z,68
2025-08-20T18:19:34Z,68
2025-08-20T18:19:39Z,67
2025-08-20T18:19:44Z,66
2025-08-20T18:19:59Z,66
2025-08-20T18:20:14Z,66
2025-08-20T18:20:19Z,67
2025-08-20T18:20:24Z,66
2025-08-20T18:20:34Z,67
2025-08-20T18:20:44Z,68
2025-08-20T18:20:49Z,67
2025-08-20T18:20:54Z,66
2025-08-20T18:20:59Z,65
2025-08-20T18:21:14Z,65
2025-08-20T18:21:29Z,66
2025-08-20T18:21:34Z,65
2025-08-20T18:21:39Z,64
2025-08-20T18:21:54Z,64
2025-08-20T18:22:09Z,64
2025-08-20T18:22:14Z,64
2025-08-20T18:22:19Z,65
2025-08-20T18:22:24Z,66
2025-08-20T18:22:29Z,67
2025-08-20T18:22:39Z,68
2025-08-20T18:22:44Z,69
2025-08-20T18:22:59Z,70
2025-08-20T18:23:04Z,71
2025-08-20T18:23:14Z,70
2025-08-20T18:23:19Z,68
2025-08-20T18:23:24Z,67
2025-08-20T18:23:34Z,66
2025-08-20T18:23:44Z,67
2025-08-20T18:23:49Z,67
2025-08-20T18:23:54Z,66
2025-08-20T18:23:59Z,65
2025-08-20T18:24:14Z,63
2025-08-20T18:24:19Z,62
2025-08-20T18:24:24Z,60
2025-08-20T18:24:29Z,60
2025-08-20T18:24:39Z,61
2025-08-20T18:24:44Z,62
2025-08-20T18:24:59Z,62
2025-08-20T18:25:09Z,64
2025-08-20T18:25:24Z,63
2025-08-20T18:25:39Z,63
2025-08-20T18:25:44Z,66
2025-08-20T18:25:49Z,68
2025-08-20T18:25:54Z,68
2025-08-20T18:25:59Z,67
2025-08-20T18:26:09Z,67
2025-08-20T18:26:24Z,67
2025-08-20T18:26:39Z,67
2025-08-20T18:26:44Z,68
2025-08-20T18:26:49Z,70
2025-08-20T18:26:59Z,71
2025-08-20T18:27:04Z,73
2025-08-20T18:27:14Z,72
2025-08-20T18:27:19Z,71
2025-08-20T18:27:24Z,70
2025-08-20T18:27:39Z,70
2025-08-20T18:27:44Z,69
2025-08-20T18:27:49Z,69
2025-08-20T18:27:54Z,70
2025-08-20T18:28:09Z,69
2025-08-20T18:28:19Z,69
2025-08-20T18:28:24Z,68
2025-08-20T18:28:29Z,67
2025-08-20T18:28:39Z,69
2025-08-20T18:28:44Z,71
2025-08-20T18:28:49Z,70
2025-08-20T18:28:54Z,69
2025-08-20T18:28:59Z,68
2025-08-20T18:29:09Z,67
2025-08-20T18:29:14Z,66
